From Date,To Date,PM2.5,PM10,NO2,SO2
20-01-2019 16:00,21-01-2019 00:00,108.03,202.97,64.07,17.49
21-01-2019 00:00,21-01-2019 08:00,171.5,413.27,107.15,24.78
21-01-2019 08:00,21-01-2019 16:00,160.03,265.76,40.99,41.4
21-01-2019 16:00,22-01-2019 00:00,107.78,192.37,37.42,12.51
22-01-2019 00:00,22-01-2019 08:00,175.15,361.78,71.34,19.96
22-01-2019 08:00,22-01-2019 16:00,114.43,201.79,40.33,17.09
22-01-2019 16:00,23-01-2019 00:00,92.39,153.43,72.31,13.58
23-01-2019 00:00,23-01-2019 08:00,168.29,290,104.79,25
23-01-2019 08:00,23-01-2019 16:00,106,124.72,55.75,20.45
23-01-2019 16:00,24-01-2019 00:00,73.81,122.15,42.58,8.7
24-01-2019 00:00,24-01-2019 08:00,134.59,320.9,65.49,29.45
24-01-2019 08:00,24-01-2019 16:00,167.37,277.42,65.11,39.16
24-01-2019 16:00,25-01-2019 00:00,65.13,102.92,23.66,10.12
25-01-2019 00:00,25-01-2019 08:00,137.34,254.1,49.61,29.64
25-01-2019 08:00,25-01-2019 16:00,110.88,180.62,29.11,16.49
25-01-2019 16:00,26-01-2019 00:00,38.86,69,35.69,4.74
26-01-2019 00:00,26-01-2019 08:00,68.31,,35.76,11.84
26-01-2019 08:00,26-01-2019 16:00,33.07,53.67,13.14,5.11
26-01-2019 16:00,27-01-2019 00:00,35.93,59.81,17.87,4.57
27-01-2019 00:00,27-01-2019 08:00,67.03,94.31,14.72,6.34
27-01-2019 08:00,27-01-2019 16:00,88.52,149.15,21.86,6.53
27-01-2019 16:00,28-01-2019 00:00,95.14,155.45,17.11,7.5
28-01-2019 00:00,28-01-2019 08:00,88.46,134.96,16.59,9.99
28-01-2019 08:00,28-01-2019 16:00,84.67,144.4,52.52,8.53
28-01-2019 16:00,29-01-2019 00:00,80.21,131.61,59.97,5.71
29-01-2019 00:00,29-01-2019 08:00,85.9,131.77,56.16,11.91
29-01-2019 08:00,29-01-2019 16:00,74,122.23,31.56,7.14
29-01-2019 16:00,30-01-2019 00:00,81.56,131.33,44.17,7.21
30-01-2019 00:00,30-01-2019 08:00,78.36,112.2,25.28,11.37
30-01-2019 08:00,30-01-2019 16:00,69.22,123.78,34.1,10.45
30-01-2019 16:00,31-01-2019 00:00,65.07,116.19,44.96,9.23
31-01-2019 00:00,31-01-2019 08:00,56.55,93.55,25.92,8.16
31-01-2019 08:00,31-01-2019 16:00,57.5,114.25,36.17,6.74
31-01-2019 16:00,01-02-2019 00:00,57,110.28,45.9,5.73
01-02-2019 00:00,01-02-2019 08:00,,101.42,48.84,8.34
01-02-2019 08:00,01-02-2019 16:00,47,99.6,40.36,6.45
01-02-2019 16:00,02-02-2019 00:00,65.21,144.57,72.83,9.56
02-02-2019 00:00,02-02-2019 08:00,145.32,326.48,109.33,17.23
02-02-2019 08:00,02-02-2019 16:00,86.52,167.69,50.85,10.66
02-02-2019 16:00,03-02-2019 00:00,57.3,110.63,54.23,3.94
03-02-2019 00:00,03-02-2019 08:00,119.75,476.71,102.46,14.47
03-02-2019 08:00,03-02-2019 16:00,75.64,160.1,48.88,9.12
03-02-2019 16:00,04-02-2019 00:00,66.07,114.94,37.14,3.68
04-02-2019 00:00,04-02-2019 08:00,79.63,165.22,59.07,6.12
04-02-2019 08:00,04-02-2019 16:00,58.04,124.07,35.58,6.43
04-02-2019 16:00,05-02-2019 00:00,73.67,136.04,45.43,5.2
05-02-2019 00:00,05-02-2019 08:00,151.5,327.23,97.55,14.19
05-02-2019 08:00,05-02-2019 16:00,93.07,196.93,36.62,6.39
05-02-2019 16:00,06-02-2019 00:00,84.13,198.42,87.55,10.92
06-02-2019 00:00,06-02-2019 08:00,134.41,358.17,92.86,8.06
06-02-2019 08:00,06-02-2019 16:00,123.17,270.28,78.98,55.59
06-02-2019 16:00,07-02-2019 00:00,85.65,218.23,104.75,24.51
07-02-2019 00:00,07-02-2019 08:00,136.97,349.72,94.75,24.33
07-02-2019 08:00,07-02-2019 16:00,122.52,266.62,82.28,42.7
07-02-2019 16:00,08-02-2019 00:00,97.96,204.56,88.86,24
08-02-2019 00:00,08-02-2019 08:00,137.06,350.29,98.06,24.98
08-02-2019 08:00,08-02-2019 16:00,92.82,132.75,37.44,10.33
08-02-2019 16:00,09-02-2019 00:00,57.2,104.87,46.97,15.44
09-02-2019 00:00,09-02-2019 08:00,87,168.38,69.07,27.39
09-02-2019 08:00,09-02-2019 16:00,72.76,113.1,29.77,6.65
09-02-2019 16:00,10-02-2019 00:00,67.89,87,30.11,4.53
10-02-2019 00:00,10-02-2019 08:00,83.15,,41.6,8.54
10-02-2019 08:00,10-02-2019 16:00,70.76,,24.99,6.03
10-02-2019 16:00,11-02-2019 00:00,74.93,,20.27,3.01
11-02-2019 00:00,11-02-2019 08:00,61.83,,21.58,4.76
11-02-2019 08:00,11-02-2019 16:00,59.4,125.58,35.92,4.52
11-02-2019 16:00,12-02-2019 00:00,53.48,119.97,28.76,3.98
12-02-2019 00:00,12-02-2019 08:00,57.1,123.53,30.8,5.33
12-02-2019 08:00,12-02-2019 16:00,52.61,128.65,32.12,4.5
12-02-2019 16:00,13-02-2019 00:00,56.2,128.47,39.13,6.43
13-02-2019 00:00,13-02-2019 08:00,59.79,114.24,26.21,7.48
13-02-2019 08:00,13-02-2019 16:00,58,131.9,39,7.15
13-02-2019 16:00,14-02-2019 00:00,66.93,138.18,50.01,7.19
14-02-2019 00:00,14-02-2019 08:00,122.56,251.74,106.25,6.71
14-02-2019 08:00,14-02-2019 16:00,83.43,153.83,31.25,11.42
14-02-2019 16:00,15-02-2019 00:00,72.4,115.68,36.65,5.05
15-02-2019 00:00,15-02-2019 08:00,78,108,53.3,6.45
15-02-2019 08:00,15-02-2019 16:00,58.35,101.81,18.67,6.46
15-02-2019 16:00,16-02-2019 00:00,45.17,86.1,37.17,7.77
16-02-2019 00:00,16-02-2019 08:00,79.03,178.8,76.28,7.96
16-02-2019 08:00,16-02-2019 16:00,58.69,116.88,25.55,9.81
16-02-2019 16:00,17-02-2019 00:00,60.77,109.37,23.01,5.24
17-02-2019 00:00,17-02-2019 08:00,57.48,107.74,37.57,8.71
17-02-2019 08:00,17-02-2019 16:00,45.18,99.43,25.18,10.73
17-02-2019 16:00,18-02-2019 00:00,49.45,120.31,45.01,14.86
18-02-2019 00:00,18-02-2019 08:00,58.21,112.52,50.17,36.69
18-02-2019 08:00,18-02-2019 16:00,60.66,117.72,30.33,16.3
18-02-2019 16:00,19-02-2019 00:00,35.41,69.78,27.9,5.98
19-02-2019 00:00,19-02-2019 08:00,37.22,84.41,29.32,4.15
19-02-2019 08:00,19-02-2019 16:00,35.27,75.07,16.63,5.15
19-02-2019 16:00,20-02-2019 00:00,26.69,54.5,17.66,4.59
20-02-2019 00:00,20-02-2019 08:00,53.9,124.2,37.83,3.99
20-02-2019 08:00,20-02-2019 16:00,35.04,80.19,12.92,6.11
20-02-2019 16:00,21-02-2019 00:00,31.67,59.44,24.23,8.41
21-02-2019 00:00,21-02-2019 08:00,47,115.29,43.75,10.91
21-02-2019 08:00,21-02-2019 16:00,75.39,158.93,36.87,30.18
21-02-2019 16:00,22-02-2019 00:00,38.94,83.13,29.79,11.17
22-02-2019 00:00,22-02-2019 08:00,53.88,93.18,39.67,7.49
22-02-2019 08:00,22-02-2019 16:00,58.2,123.9,14.29,1.12
22-02-2019 16:00,23-02-2019 00:00,55.36,140.89,59.15,12.68
23-02-2019 00:00,23-02-2019 08:00,65.81,121.58,35.27,6.22
23-02-2019 08:00,23-02-2019 16:00,,,16.6,1
23-02-2019 16:00,24-02-2019 00:00,33.48,131.72,61.24,21.58
24-02-2019 00:00,24-02-2019 08:00,32.59,109.72,51.29,21.37
24-02-2019 08:00,24-02-2019 16:00,50.52,170.29,44.65,47.86
24-02-2019 16:00,25-02-2019 00:00,47.7,163.67,61.39,32.96
25-02-2019 00:00,25-02-2019 08:00,52.44,133.44,41.99,15.26
25-02-2019 08:00,25-02-2019 16:00,41.59,185.15,33.08,32.12
25-02-2019 16:00,26-02-2019 00:00,45.83,170.2,28.46,29.93
26-02-2019 00:00,26-02-2019 08:00,54.57,192.29,29.11,7.44
26-02-2019 08:00,26-02-2019 16:00,,,,
26-02-2019 16:00,27-02-2019 00:00,,,,
27-02-2019 00:00,27-02-2019 08:00,,,,
27-02-2019 08:00,27-02-2019 16:00,,,,
27-02-2019 16:00,28-02-2019 00:00,,,,
28-02-2019 00:00,28-02-2019 08:00,,,,
28-02-2019 08:00,28-02-2019 16:00,,,,
28-02-2019 16:00,01-03-2019 00:00,,,,
01-03-2019 00:00,01-03-2019 08:00,,,,
01-03-2019 08:00,01-03-2019 16:00,,,11.2,6.47
01-03-2019 16:00,02-03-2019 00:00,10.67,45.78,16.83,2.81
02-03-2019 00:00,02-03-2019 08:00,11.73,40.83,12.56,4.24
02-03-2019 08:00,02-03-2019 16:00,18.78,59.04,14.96,4.7
02-03-2019 16:00,03-03-2019 00:00,18.66,58.72,16.22,5.05
03-03-2019 00:00,03-03-2019 08:00,30.07,68.64,32.47,6.94
03-03-2019 08:00,03-03-2019 16:00,29.08,75.35,15.04,6.94
03-03-2019 16:00,04-03-2019 00:00,22.13,65.1,18.53,4.51
04-03-2019 00:00,04-03-2019 08:00,30.61,88.32,23.52,10.16
04-03-2019 08:00,04-03-2019 16:00,27.17,86.57,21.53,13.24
04-03-2019 16:00,05-03-2019 00:00,25.64,92.36,28.81,8.42
05-03-2019 00:00,05-03-2019 08:00,26.37,85.5,34.52,16.96
05-03-2019 08:00,05-03-2019 16:00,23.53,116.2,24.34,12.16
05-03-2019 16:00,06-03-2019 00:00,18.07,73.93,21.49,5.95
06-03-2019 00:00,06-03-2019 08:00,50.77,128.83,38.42,18.63
06-03-2019 08:00,06-03-2019 16:00,50.73,119.3,34.32,17.86
06-03-2019 16:00,07-03-2019 00:00,25.79,85.86,27.05,5.96
07-03-2019 00:00,07-03-2019 08:00,37.62,113.76,33.48,9.67
07-03-2019 08:00,07-03-2019 16:00,37.23,103.03,23.61,8.19
07-03-2019 16:00,08-03-2019 00:00,14.61,53.61,13.84,4.44
08-03-2019 00:00,08-03-2019 08:00,40.57,85.79,17.91,4.48
08-03-2019 08:00,08-03-2019 16:00,39.84,98.16,22.61,3.95
08-03-2019 16:00,09-03-2019 00:00,25.21,67.38,53.81,5.29
09-03-2019 00:00,09-03-2019 08:00,48.27,163.47,61.07,5.39
09-03-2019 08:00,09-03-2019 16:00,21.67,64,17.2,4.31
09-03-2019 16:00,10-03-2019 00:00,18.03,75.47,35.89,6.35
10-03-2019 00:00,10-03-2019 08:00,22.87,82.57,43.09,10.95
10-03-2019 08:00,10-03-2019 16:00,20.86,72.34,33.73,18.1
10-03-2019 16:00,11-03-2019 00:00,9.58,62.81,31.42,7.92
11-03-2019 00:00,11-03-2019 08:00,14.6,63.97,39.29,14.76
11-03-2019 08:00,11-03-2019 16:00,21.44,83.41,38.07,18.3
11-03-2019 16:00,12-03-2019 00:00,29.34,136.55,51.2,15.51
12-03-2019 00:00,12-03-2019 08:00,19.11,83.96,46.14,16.98
12-03-2019 08:00,12-03-2019 16:00,31.06,110.74,46.65,28.17
12-03-2019 16:00,13-03-2019 00:00,43.43,164.57,70.49,30.3
13-03-2019 00:00,13-03-2019 08:00,47.73,117.46,50.6,22.24
13-03-2019 08:00,13-03-2019 16:00,36.39,125.52,40.03,24.69
13-03-2019 16:00,14-03-2019 00:00,44.15,151.65,60.25,18.69
14-03-2019 00:00,14-03-2019 08:00,47.37,140.33,59.16,19.04
14-03-2019 08:00,14-03-2019 16:00,56.93,164.83,53.25,31.42
14-03-2019 16:00,15-03-2019 00:00,48.77,178.57,72.78,29.54
15-03-2019 00:00,15-03-2019 08:00,42.81,121.1,45.55,11.73
15-03-2019 08:00,15-03-2019 16:00,55.58,134.27,36.93,21.11
15-03-2019 16:00,16-03-2019 00:00,32,101.26,34.18,8.14
16-03-2019 00:00,16-03-2019 08:00,35.75,139,50.75,16.14
16-03-2019 08:00,16-03-2019 16:00,24,83.17,13.54,5.86
16-03-2019 16:00,17-03-2019 00:00,25.59,79.41,25.62,6.02
17-03-2019 00:00,17-03-2019 08:00,38.58,127.5,49.17,7.96
17-03-2019 08:00,17-03-2019 16:00,39,108.9,30.34,19.08
17-03-2019 16:00,18-03-2019 00:00,25.55,84.14,33.69,10.82
18-03-2019 00:00,18-03-2019 08:00,44.25,102.88,42.21,7.94
18-03-2019 08:00,18-03-2019 16:00,26.5,71.42,20.96,3.84
18-03-2019 16:00,19-03-2019 00:00,25.17,70.38,26.32,77.9
19-03-2019 00:00,19-03-2019 08:00,43.52,152.28,67.78,
19-03-2019 08:00,19-03-2019 16:00,33.19,90.67,30.42,3.63
19-03-2019 16:00,20-03-2019 00:00,23.1,59.31,32.18,3.99
20-03-2019 00:00,20-03-2019 08:00,31.28,76.44,33.12,10.58
20-03-2019 08:00,20-03-2019 16:00,23.73,73.7,24.45,10.82
20-03-2019 16:00,21-03-2019 00:00,27.1,61.6,27.99,4.35
21-03-2019 00:00,21-03-2019 08:00,,,,
21-03-2019 08:00,21-03-2019 16:00,23.5,53.92,13.21,3.69
21-03-2019 16:00,22-03-2019 00:00,24.07,79.82,37.52,11.86
22-03-2019 00:00,22-03-2019 08:00,36.2,102.13,45.8,16.01
22-03-2019 08:00,22-03-2019 16:00,27.23,81,33.86,32.87
22-03-2019 16:00,23-03-2019 00:00,46.41,163.69,52.37,37.31
23-03-2019 00:00,23-03-2019 08:00,35.56,143.22,42.68,18.46
23-03-2019 08:00,23-03-2019 16:00,21.33,66,16.12,5.1
23-03-2019 16:00,24-03-2019 00:00,35.27,112.83,45.98,12.68
24-03-2019 00:00,24-03-2019 08:00,32.93,114.78,39.87,22.82
24-03-2019 08:00,24-03-2019 16:00,27.38,81.9,22.65,3.38
24-03-2019 16:00,25-03-2019 00:00,33.79,129.45,46.97,8.81
25-03-2019 00:00,25-03-2019 08:00,34.64,86.12,40.51,4.96
25-03-2019 08:00,25-03-2019 16:00,33.47,91.43,31.39,3.52
25-03-2019 16:00,26-03-2019 00:00,36.26,80.33,36.33,6.2
26-03-2019 00:00,26-03-2019 08:00,41.04,85.5,43.61,10.58
26-03-2019 08:00,26-03-2019 16:00,18.81,62.93,19.33,7.1
26-03-2019 16:00,27-03-2019 00:00,18.12,56.21,30.09,10.08
27-03-2019 00:00,27-03-2019 08:00,29.04,88.78,41.47,12.21
27-03-2019 08:00,27-03-2019 16:00,22.59,72.07,26.55,10.69
27-03-2019 16:00,28-03-2019 00:00,21.4,66.4,34.14,6.75
28-03-2019 00:00,28-03-2019 08:00,33.4,109.47,40.82,10.28
28-03-2019 08:00,28-03-2019 16:00,32.65,107.62,32.5,30.4
28-03-2019 16:00,29-03-2019 00:00,28.55,67.86,28.03,4.18
29-03-2019 00:00,29-03-2019 08:00,36.62,104.91,32.25,10.28
29-03-2019 08:00,29-03-2019 16:00,26.34,98,18.31,7.77
29-03-2019 16:00,30-03-2019 00:00,35.13,115.77,37.42,19.23
30-03-2019 00:00,30-03-2019 08:00,36.96,92.71,38.74,8.89
30-03-2019 08:00,30-03-2019 16:00,33.66,95.72,30.48,12.99
30-03-2019 16:00,31-03-2019 00:00,36.18,113.75,37.54,7.88
31-03-2019 00:00,31-03-2019 08:00,43.81,100.63,46.52,22.31
31-03-2019 08:00,31-03-2019 16:00,36.52,147.26,40.86,25.71
31-03-2019 16:00,01-04-2019 00:00,55.11,151.21,48.57,21.77
01-04-2019 00:00,01-04-2019 08:00,45.5,128.04,31.21,8.72
01-04-2019 08:00,01-04-2019 16:00,45,158.66,36.73,12.09
01-04-2019 16:00,02-04-2019 00:00,41.8,118.17,36.77,10.47
02-04-2019 00:00,02-04-2019 08:00,30.27,83.7,41.13,12.89
02-04-2019 08:00,02-04-2019 16:00,11.57,95.83,28.83,14.06
02-04-2019 16:00,03-04-2019 00:00,30.04,130.41,40.39,27.38
03-04-2019 00:00,03-04-2019 08:00,25.32,78.96,41.96,9.69
03-04-2019 08:00,03-04-2019 16:00,29.64,91.57,29.87,17.77
03-04-2019 16:00,04-04-2019 00:00,26.26,97.15,35.32,16.8
04-04-2019 00:00,04-04-2019 08:00,24.93,77.69,31.69,12.33
04-04-2019 08:00,04-04-2019 16:00,26.5,100.88,28.74,18.51
04-04-2019 16:00,05-04-2019 00:00,29.45,127.21,36.6,32.2
05-04-2019 00:00,05-04-2019 08:00,29.63,82,26.83,20.16
05-04-2019 08:00,05-04-2019 16:00,20,74.71,24.39,26.8
05-04-2019 16:00,06-04-2019 00:00,21.89,75.54,23.6,12.49
06-04-2019 00:00,06-04-2019 08:00,26.03,78.41,28.55,9.7
06-04-2019 08:00,06-04-2019 16:00,30.39,95.46,29.01,7.43
06-04-2019 16:00,07-04-2019 00:00,40.47,150.07,77.63,7.36
07-04-2019 00:00,07-04-2019 08:00,25.44,97.67,64.51,14.29
07-04-2019 08:00,07-04-2019 16:00,23.29,92.54,29.51,12.2
07-04-2019 16:00,08-04-2019 00:00,26.86,70.52,25.11,6.07
08-04-2019 00:00,08-04-2019 08:00,28.24,72.18,25.89,5.29
08-04-2019 08:00,08-04-2019 16:00,15.59,89.5,17.85,3.05
08-04-2019 16:00,09-04-2019 00:00,24.18,78.5,24.7,5.31
09-04-2019 00:00,09-04-2019 08:00,23.64,73,23.48,5.08
09-04-2019 08:00,09-04-2019 16:00,17.23,66,16.57,4.97
09-04-2019 16:00,10-04-2019 00:00,34.24,115.03,33.17,13.36
10-04-2019 00:00,10-04-2019 08:00,39.34,109.21,27.61,6.85
10-04-2019 08:00,10-04-2019 16:00,26.19,94.15,18.79,2.88
10-04-2019 16:00,11-04-2019 00:00,27.78,70.06,16.1,3.59
11-04-2019 00:00,11-04-2019 08:00,,,,
11-04-2019 08:00,11-04-2019 16:00,,,,
11-04-2019 16:00,12-04-2019 00:00,,,,
12-04-2019 00:00,12-04-2019 08:00,,,,
12-04-2019 08:00,12-04-2019 16:00,5,48.94,15.27,4.94
12-04-2019 16:00,13-04-2019 00:00,24.94,119.39,39.52,10.86
13-04-2019 00:00,13-04-2019 08:00,27.52,104.87,47.44,3.12
13-04-2019 08:00,13-04-2019 16:00,19.25,67.53,23.67,4.54
13-04-2019 16:00,14-04-2019 00:00,35.16,151.61,56.86,16.12
14-04-2019 00:00,14-04-2019 08:00,15.79,69.14,36.11,8.65
14-04-2019 08:00,14-04-2019 16:00,24.75,99.28,27.15,9.23
14-04-2019 16:00,15-04-2019 00:00,20.83,84.59,30.83,13.16
15-04-2019 00:00,15-04-2019 08:00,23.72,70.41,30.87,12.34
15-04-2019 08:00,15-04-2019 16:00,29.28,113.31,33.99,14.31
15-04-2019 16:00,16-04-2019 00:00,35.1,143.77,45.73,20.23
16-04-2019 00:00,16-04-2019 08:00,21,84.72,38.96,10.94
16-04-2019 08:00,16-04-2019 16:00,30.03,111.81,36.63,14.54
16-04-2019 16:00,17-04-2019 00:00,44.35,168.52,55.73,35.08
17-04-2019 00:00,17-04-2019 08:00,31.31,84.03,32.56,4.6
17-04-2019 08:00,17-04-2019 16:00,35.78,131.06,30.23,9.31
17-04-2019 16:00,18-04-2019 00:00,40.13,135.03,37.13,6.7
18-04-2019 00:00,18-04-2019 08:00,38.75,111.56,34.05,5.61
18-04-2019 08:00,18-04-2019 16:00,23.91,95.41,15.26,5.79
18-04-2019 16:00,19-04-2019 00:00,31.67,97.43,23.22,3.32
19-04-2019 00:00,19-04-2019 08:00,27.55,82.68,25.87,3.4
19-04-2019 08:00,19-04-2019 16:00,16.58,59.74,13.62,3.89
19-04-2019 16:00,20-04-2019 00:00,21.3,56.2,16.56,4.43
20-04-2019 00:00,20-04-2019 08:00,25.29,94.13,26.3,4.04
20-04-2019 08:00,20-04-2019 16:00,19.53,66.91,8.87,4.15
20-04-2019 16:00,21-04-2019 00:00,22.29,68.9,56.4,4.01
21-04-2019 00:00,21-04-2019 08:00,31.55,103.94,50.31,2.12
21-04-2019 08:00,21-04-2019 16:00,18.94,52.78,24.27,2.89
21-04-2019 16:00,22-04-2019 00:00,26.31,104.06,59.3,2.43
22-04-2019 00:00,22-04-2019 08:00,28.28,79.81,35.43,2.91
22-04-2019 08:00,22-04-2019 16:00,35.09,85.22,35.9,4.7
22-04-2019 16:00,23-04-2019 00:00,24.19,63.1,24.56,2.95
23-04-2019 00:00,23-04-2019 08:00,27.81,90.58,45.24,5.5
23-04-2019 08:00,23-04-2019 16:00,13.55,49.94,9.24,1.65
23-04-2019 16:00,24-04-2019 00:00,27.74,64.13,28.58,2.84
24-04-2019 00:00,24-04-2019 08:00,29.9,71.83,29.57,3.18
24-04-2019 08:00,24-04-2019 16:00,13.94,43.28,13.91,2.96
24-04-2019 16:00,25-04-2019 00:00,22.23,66.8,22.41,1.82
25-04-2019 00:00,25-04-2019 08:00,32.72,106.5,23.5,3.68
25-04-2019 08:00,25-04-2019 16:00,35.94,110.35,17.22,3.11
25-04-2019 16:00,26-04-2019 00:00,47.88,139.84,32.3,3.07
26-04-2019 00:00,26-04-2019 08:00,41.87,128.58,32.72,1.28
26-04-2019 08:00,26-04-2019 16:00,31.38,92.38,18.17,3.32
26-04-2019 16:00,27-04-2019 00:00,36.19,114.95,29.34,4.13
27-04-2019 00:00,27-04-2019 08:00,35.38,102.69,26.07,1.99
27-04-2019 08:00,27-04-2019 16:00,25.88,91.12,22.76,2.79
27-04-2019 16:00,28-04-2019 00:00,27.1,94.55,23.61,1.89
28-04-2019 00:00,28-04-2019 08:00,39.25,152.34,23.99,5.1
28-04-2019 08:00,28-04-2019 16:00,15.41,68.81,12.74,2.27
28-04-2019 16:00,29-04-2019 00:00,24.43,100.27,19.88,2.95
29-04-2019 00:00,29-04-2019 08:00,22.97,82.19,16.51,5.55
29-04-2019 08:00,29-04-2019 16:00,12.72,50.59,13.77,5.86
29-04-2019 16:00,30-04-2019 00:00,11.9,46.19,16.47,5.57
30-04-2019 00:00,30-04-2019 08:00,15.62,64.81,17.76,5.61
30-04-2019 08:00,30-04-2019 16:00,12.29,56.71,15.12,4.84
30-04-2019 16:00,01-05-2019 00:00,9.61,36.29,17,4.78
01-05-2019 00:00,01-05-2019 08:00,7.91,33.16,14.22,5.4
01-05-2019 08:00,01-05-2019 16:00,12.32,72.26,17.27,4.67
01-05-2019 16:00,02-05-2019 00:00,19.58,47.06,24.04,5.99
02-05-2019 00:00,02-05-2019 08:00,8.03,42.72,15.48,5.13
02-05-2019 08:00,02-05-2019 16:00,15.44,41.53,41.5,6.99
02-05-2019 16:00,03-05-2019 00:00,24.25,86.81,54.53,7.06
03-05-2019 00:00,03-05-2019 08:00,17.21,42.71,43.41,4.99
03-05-2019 08:00,03-05-2019 16:00,76.67,244.38,24.07,2.23
03-05-2019 16:00,04-05-2019 00:00,70.77,267.23,65.01,4.67
04-05-2019 00:00,04-05-2019 08:00,48.06,167.31,47.19,2.16
04-05-2019 08:00,04-05-2019 16:00,51.68,174.32,16.04,2.16
04-05-2019 16:00,05-05-2019 00:00,58.29,185.9,25.71,2.9
05-05-2019 00:00,05-05-2019 08:00,57.22,192.28,48.31,3.77
05-05-2019 08:00,05-05-2019 16:00,56.5,204.56,29.22,3.49
05-05-2019 16:00,06-05-2019 00:00,90.06,292.55,55.23,3.24
06-05-2019 00:00,06-05-2019 08:00,78.12,232.22,27.25,2.59
06-05-2019 08:00,06-05-2019 16:00,49.75,158.47,17.58,4.24
06-05-2019 16:00,07-05-2019 00:00,65.81,226.16,46.43,2.59
07-05-2019 00:00,07-05-2019 08:00,67.16,199.25,37.53,2.85
07-05-2019 08:00,07-05-2019 16:00,37.22,144.34,26.07,5.32
07-05-2019 16:00,08-05-2019 00:00,64.97,254.81,43.54,1.72
08-05-2019 00:00,08-05-2019 08:00,52.34,192.31,20.74,1.42
08-05-2019 08:00,08-05-2019 16:00,53.69,165.03,19.62,3.09
08-05-2019 16:00,09-05-2019 00:00,56.78,157.67,24.27,
09-05-2019 00:00,09-05-2019 08:00,,,,
09-05-2019 08:00,09-05-2019 16:00,47.09,136.55,11.67,3.09
09-05-2019 16:00,10-05-2019 00:00,78.93,251.17,40.6,5.08
10-05-2019 00:00,10-05-2019 08:00,67.45,194.52,22.56,4.32
10-05-2019 08:00,10-05-2019 16:00,39.58,131.97,11.15,4.45
10-05-2019 16:00,11-05-2019 00:00,57.1,160.29,18.71,2.41
11-05-2019 00:00,11-05-2019 08:00,54.45,176.23,11.24,3.97
11-05-2019 08:00,11-05-2019 16:00,38.03,143.41,5.34,2.35
11-05-2019 16:00,12-05-2019 00:00,56.23,173.07,16.86,3.11
12-05-2019 00:00,12-05-2019 08:00,42.06,143.72,11.05,3.75
12-05-2019 08:00,12-05-2019 16:00,43.25,148.62,5.66,3.21
12-05-2019 16:00,13-05-2019 00:00,47.03,150.61,13.57,2.93
13-05-2019 00:00,13-05-2019 08:00,42.03,154.38,6.9,2.9
13-05-2019 08:00,13-05-2019 16:00,37.53,148.78,9.69,3.94
13-05-2019 16:00,14-05-2019 00:00,45.48,191.29,18.15,1.6
14-05-2019 00:00,14-05-2019 08:00,36.19,115.97,14.37,0.38
14-05-2019 08:00,14-05-2019 16:00,33.75,109.62,6.61,2.46
14-05-2019 16:00,15-05-2019 00:00,40.8,140.68,10.26,4.34
15-05-2019 00:00,15-05-2019 08:00,,,,
15-05-2019 08:00,15-05-2019 16:00,45,105.41,2.23,7.85
15-05-2019 16:00,16-05-2019 00:00,,114.32,7,7.33
16-05-2019 00:00,16-05-2019 08:00,,124.87,11.43,9.44
16-05-2019 08:00,16-05-2019 16:00,19.44,110.72,10.91,8
16-05-2019 16:00,17-05-2019 00:00,40.97,172.29,38.38,10.7
17-05-2019 00:00,17-05-2019 08:00,41.41,133.69,31.89,7.08
17-05-2019 08:00,17-05-2019 16:00,25.5,108.25,22.45,5.32
17-05-2019 16:00,18-05-2019 00:00,36.94,125.35,71.53,11.15
18-05-2019 00:00,18-05-2019 08:00,45.22,133.94,44.85,3.57
18-05-2019 08:00,18-05-2019 16:00,28,110.47,28.24,6.41
18-05-2019 16:00,19-05-2019 00:00,47.48,177.16,53.58,12.28
19-05-2019 00:00,19-05-2019 08:00,38.28,127.66,39.08,20.6
19-05-2019 08:00,19-05-2019 16:00,37,108,41.55,89.2
19-05-2019 16:00,20-05-2019 00:00,,,,
20-05-2019 00:00,20-05-2019 08:00,,,,
20-05-2019 08:00,20-05-2019 16:00,26.69,93.59,19.55,11.33
20-05-2019 16:00,21-05-2019 00:00,36.97,122.39,38.57,12.89
21-05-2019 00:00,21-05-2019 08:00,35.75,115.59,33.13,5.06
21-05-2019 08:00,21-05-2019 16:00,19.25,88.06,21.93,9.22
21-05-2019 16:00,22-05-2019 00:00,40.9,158.16,40.94,14
22-05-2019 00:00,22-05-2019 08:00,35.28,111.16,43.93,18.68
22-05-2019 08:00,22-05-2019 16:00,23.84,94.65,19.53,12.25
22-05-2019 16:00,23-05-2019 00:00,34.84,130.13,30.75,7.46
23-05-2019 00:00,23-05-2019 08:00,32.22,102.25,32.69,9.48
23-05-2019 08:00,23-05-2019 16:00,17.35,103.75,19.9,10.69
23-05-2019 16:00,24-05-2019 00:00,30.59,105.88,33.92,12.1
24-05-2019 00:00,24-05-2019 08:00,18.36,71.36,31.06,10.44
24-05-2019 08:00,24-05-2019 16:00,24.27,107.42,21.7,9.19
24-05-2019 16:00,25-05-2019 00:00,41.56,123.74,33.22,12.44
25-05-2019 00:00,25-05-2019 08:00,31.88,99.66,28.09,10.61
25-05-2019 08:00,25-05-2019 16:00,29.91,125,22.85,6.88
25-05-2019 16:00,26-05-2019 00:00,61.94,155.29,42.89,5.35
